2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2024-10-15 18:14:26,116 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2024-10-15 18:14:26,116 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-10-15 18:14:26,117 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-10-15 18:14:26,117 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-10-15 18:14:26,118 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-10-15 18:14:26,126 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\UserPro\AppData\Local\Temp\m2e-archetypeGenerator17355728114996604137":
2024-10-15 18:14:26,132 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=io.github.juneau001 -DarchetypeArtifactId=webapp-javaee8 -DarchetypeVersion=1.3 -DgroupId=com.krakedev -DartifactId=ejemploweb -Dversion=1.0.0 -Dpackage=com.krakedev.ejemploweb -DoutputDirectory="C:\Users\UserPro\Documents\Programacion_Andrea Castro\Modulo2\workspaceModulo2" -Dstyle.color=always -U archetype:generate
2024-10-15 18:14:46,622 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\UserPro\Documents\Programacion_Andrea Castro\Modulo2\workspaceModulo2\ejemploweb\pom.xml
2024-10-15 18:14:47,309 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2024-10-15 18:14:47,391 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.6/maven-dependency-plugin-2.6.jar
2024-10-15 18:14:47,592 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2024-10-15 18:14:48,035 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2024-10-15 18:14:48,735 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2024-10-15 18:14:48,796 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/2.3/maven-war-plugin-2.3.jar
2024-10-15 18:14:49,723 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2024-10-15 18:14:49,770 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2024-10-15 18:14:49,841 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2024-10-15 18:14:49,884 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2024-10-15 18:14:50,097 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2024-10-15 18:14:50,129 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2024-10-15 18:14:50,165 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2024-10-15 18:14:50,207 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2024-10-15 18:14:50,254 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2024-10-15 18:14:50,297 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/8/maven-parent-8.pom
2024-10-15 18:14:50,389 [Worker-3: Creating webapp-javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
